item,Item Price,date
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.736,2007-07-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.427,2007-06-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.259,2007-05-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.135,2007-04-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.072,2007-03-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.083,2007-02-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.067,2007-01-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.004,2006-12-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",2.985,2006-11-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.064,2006-10-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.049,2006-09-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.019,2006-08-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.083,2006-07-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.001,2006-06-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.066,2006-05-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.123,2006-04-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.161,2006-03-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.224,2006-02-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.197,2006-01-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.241,2005-12-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.211,2005-11-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.171,2005-10-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.133,2005-09-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.136,2005-08-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.09,2005-07-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.122,2005-06-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.207,2005-05-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.225,2005-04-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.226,2005-03-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.176,2005-02-01
"Milk, fresh, whole, fortified, per gal. (3.8 lit)",3.304,2005-01-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.18,2012-04-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.359,2012-03-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.467,2012-02-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.501,2012-01-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.32,2011-12-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.323,2011-11-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.663,2011-10-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.656,2011-09-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.645,2011-08-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.694,2011-07-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.605,2011-06-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.693,2011-05-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.72,2011-04-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.69,2011-03-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.67,2011-02-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.526,2011-01-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.416,2010-12-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.361,2010-11-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.634,2010-10-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.573,2010-09-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.242,2010-08-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.155,2010-07-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.953,2010-06-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.922,2010-05-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.846,2010-04-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.781,2010-03-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.838,2010-02-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.778,2010-01-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.668,2009-12-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.612,2009-11-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.78,2009-10-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.808,2009-09-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.774,2009-08-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.922,2009-07-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.906,2009-06-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.778,2009-05-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.701,2009-04-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.914,2009-03-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.033,2009-02-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.164,2009-01-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.129,2008-12-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.12,2008-11-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.287,2008-10-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.259,2008-05-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.189,2008-04-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.976,2008-03-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.056,2008-02-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.083,2008-01-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.983,2007-12-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.987,2007-11-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.102,2007-10-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.137,2007-09-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.164,2007-08-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.064,2007-07-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.077,2007-06-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.058,2007-05-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.857,2007-04-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.979,2007-03-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.006,2007-02-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.002,2007-01-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.892,2006-12-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.866,2006-11-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.981,2006-10-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.776,2006-09-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.814,2006-08-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.794,2006-07-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.896,2006-06-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.966,2006-05-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.794,2006-04-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.08,2006-03-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.073,2006-02-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.13,2006-01-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",2.98,2005-12-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.13,2005-11-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.186,2005-10-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.321,2005-09-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.206,2005-08-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.14,2005-07-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.107,2005-06-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.409,2005-05-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.404,2005-04-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.456,2005-03-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.525,2005-02-01
"Butter, salted, grade AA, stick, per lb. (453.6 gm)",3.513,2005-01-01
"American processed cheese, per lb. (453.6 gm)",4.841,2024-08-01
"American processed cheese, per lb. (453.6 gm)",4.874,2024-07-01
"American processed cheese, per lb. (453.6 gm)",4.943,2024-06-01
"American processed cheese, per lb. (453.6 gm)",4.819,2024-05-01
"American processed cheese, per lb. (453.6 gm)",4.776,2024-04-01
"American processed cheese, per lb. (453.6 gm)",4.854,2024-03-01
"American processed cheese, per lb. (453.6 gm)",4.769,2024-02-01
"American processed cheese, per lb. (453.6 gm)",4.904,2024-01-01
"American processed cheese, per lb. (453.6 gm)",4.956,2023-12-01
"American processed cheese, per lb. (453.6 gm)",4.748,2023-11-01
"American processed cheese, per lb. (453.6 gm)",4.738,2023-10-01
"American processed cheese, per lb. (453.6 gm)",4.767,2023-09-01
"American processed cheese, per lb. (453.6 gm)",4.73,2023-08-01
"American processed cheese, per lb. (453.6 gm)",4.782,2023-07-01
"American processed cheese, per lb. (453.6 gm)",4.698,2023-06-01
"American processed cheese, per lb. (453.6 gm)",4.765,2023-05-01
"American processed cheese, per lb. (453.6 gm)",4.759,2023-04-01
"American processed cheese, per lb. (453.6 gm)",4.773,2023-03-01
"American processed cheese, per lb. (453.6 gm)",4.628,2023-02-01
"American processed cheese, per lb. (453.6 gm)",4.724,2023-01-01
"American processed cheese, per lb. (453.6 gm)",4.663,2022-12-01
"American processed cheese, per lb. (453.6 gm)",4.84,2022-11-01
"American processed cheese, per lb. (453.6 gm)",4.578,2022-10-01
"American processed cheese, per lb. (453.6 gm)",4.679,2022-09-01
"American processed cheese, per lb. (453.6 gm)",4.601,2022-08-01
"American processed cheese, per lb. (453.6 gm)",4.54,2022-07-01
"American processed cheese, per lb. (453.6 gm)",4.509,2022-06-01
"American processed cheese, per lb. (453.6 gm)",4.34,2022-05-01
"American processed cheese, per lb. (453.6 gm)",4.152,2022-04-01
"American processed cheese, per lb. (453.6 gm)",3.983,2022-03-01
"American processed cheese, per lb. (453.6 gm)",3.98,2022-02-01
"American processed cheese, per lb. (453.6 gm)",3.948,2022-01-01
"American processed cheese, per lb. (453.6 gm)",3.894,2021-12-01
"American processed cheese, per lb. (453.6 gm)",3.948,2021-11-01
"American processed cheese, per lb. (453.6 gm)",3.987,2021-10-01
"American processed cheese, per lb. (453.6 gm)",4.019,2021-09-01
"American processed cheese, per lb. (453.6 gm)",3.977,2021-08-01
"American processed cheese, per lb. (453.6 gm)",3.972,2021-07-01
"American processed cheese, per lb. (453.6 gm)",3.989,2021-06-01
"American processed cheese, per lb. (453.6 gm)",4.048,2021-05-01
"American processed cheese, per lb. (453.6 gm)",4.1,2021-04-01
"American processed cheese, per lb. (453.6 gm)",4.145,2021-03-01
"American processed cheese, per lb. (453.6 gm)",4.162,2021-02-01
"American processed cheese, per lb. (453.6 gm)",4.193,2021-01-01
"American processed cheese, per lb. (453.6 gm)",4.2,2020-12-01
"American processed cheese, per lb. (453.6 gm)",4.132,2020-11-01
"American processed cheese, per lb. (453.6 gm)",4.233,2020-10-01
"American processed cheese, per lb. (453.6 gm)",4.246,2020-09-01
"American processed cheese, per lb. (453.6 gm)",4.285,2020-08-01
"American processed cheese, per lb. (453.6 gm)",4.189,2020-07-01
"American processed cheese, per lb. (453.6 gm)",4.222,2020-06-01
"American processed cheese, per lb. (453.6 gm)",4.097,2020-05-01
"American processed cheese, per lb. (453.6 gm)",3.981,2020-04-01
"American processed cheese, per lb. (453.6 gm)",3.907,2020-03-01
"American processed cheese, per lb. (453.6 gm)",3.912,2020-02-01
"American processed cheese, per lb. (453.6 gm)",3.847,2020-01-01
"American processed cheese, per lb. (453.6 gm)",3.909,2019-12-01
"American processed cheese, per lb. (453.6 gm)",3.917,2019-11-01
"American processed cheese, per lb. (453.6 gm)",3.821,2019-10-01
"American processed cheese, per lb. (453.6 gm)",3.875,2019-09-01
"American processed cheese, per lb. (453.6 gm)",3.873,2019-08-01
"American processed cheese, per lb. (453.6 gm)",3.772,2019-07-01
"American processed cheese, per lb. (453.6 gm)",3.844,2019-06-01
"American processed cheese, per lb. (453.6 gm)",3.869,2019-05-01
"American processed cheese, per lb. (453.6 gm)",3.928,2019-04-01
"American processed cheese, per lb. (453.6 gm)",3.924,2019-03-01
"American processed cheese, per lb. (453.6 gm)",3.863,2019-02-01
"American processed cheese, per lb. (453.6 gm)",3.922,2019-01-01
"American processed cheese, per lb. (453.6 gm)",3.944,2018-12-01
"American processed cheese, per lb. (453.6 gm)",0.0,2018-11-01
"American processed cheese, per lb. (453.6 gm)",3.994,2018-10-01
"American processed cheese, per lb. (453.6 gm)",4.04,2018-09-01
"American processed cheese, per lb. (453.6 gm)",3.946,2018-08-01
"American processed cheese, per lb. (453.6 gm)",3.958,2018-07-01
"American processed cheese, per lb. (453.6 gm)",3.956,2018-06-01
"American processed cheese, per lb. (453.6 gm)",4.025,2018-05-01
"American processed cheese, per lb. (453.6 gm)",4.034,2018-04-01
"American processed cheese, per lb. (453.6 gm)",4.105,2018-03-01
"American processed cheese, per lb. (453.6 gm)",4.064,2018-02-01
"American processed cheese, per lb. (453.6 gm)",4.015,2018-01-01
"American processed cheese, per lb. (453.6 gm)",4.13,2017-12-01
"American processed cheese, per lb. (453.6 gm)",4.091,2017-11-01
"American processed cheese, per lb. (453.6 gm)",4.089,2017-10-01
"American processed cheese, per lb. (453.6 gm)",4.203,2017-09-01
"American processed cheese, per lb. (453.6 gm)",4.241,2017-08-01
"American processed cheese, per lb. (453.6 gm)",4.282,2017-07-01
"American processed cheese, per lb. (453.6 gm)",4.306,2017-06-01
"American processed cheese, per lb. (453.6 gm)",4.393,2017-05-01
"American processed cheese, per lb. (453.6 gm)",4.352,2017-04-01
"American processed cheese, per lb. (453.6 gm)",4.271,2017-03-01
"American processed cheese, per lb. (453.6 gm)",4.293,2017-02-01
"American processed cheese, per lb. (453.6 gm)",4.322,2017-01-01
"American processed cheese, per lb. (453.6 gm)",4.214,2016-12-01
"American processed cheese, per lb. (453.6 gm)",4.322,2016-11-01
"American processed cheese, per lb. (453.6 gm)",4.484,2016-10-01
"American processed cheese, per lb. (453.6 gm)",4.396,2016-09-01
"American processed cheese, per lb. (453.6 gm)",4.273,2016-08-01
"American processed cheese, per lb. (453.6 gm)",4.373,2016-07-01
"American processed cheese, per lb. (453.6 gm)",4.31,2016-06-01
"American processed cheese, per lb. (453.6 gm)",4.325,2016-05-01
"American processed cheese, per lb. (453.6 gm)",4.434,2016-04-01
"American processed cheese, per lb. (453.6 gm)",4.462,2016-03-01
"American processed cheese, per lb. (453.6 gm)",4.436,2016-02-01
"American processed cheese, per lb. (453.6 gm)",4.374,2016-01-01
"American processed cheese, per lb. (453.6 gm)",4.345,2015-12-01
"American processed cheese, per lb. (453.6 gm)",4.333,2015-11-01
"American processed cheese, per lb. (453.6 gm)",4.331,2015-10-01
"American processed cheese, per lb. (453.6 gm)",4.439,2015-09-01
"American processed cheese, per lb. (453.6 gm)",4.346,2015-08-01
"American processed cheese, per lb. (453.6 gm)",4.352,2015-07-01
"American processed cheese, per lb. (453.6 gm)",4.265,2015-06-01
"American processed cheese, per lb. (453.6 gm)",4.417,2015-05-01
"American processed cheese, per lb. (453.6 gm)",4.543,2015-04-01
"American processed cheese, per lb. (453.6 gm)",4.558,2015-03-01
"American processed cheese, per lb. (453.6 gm)",4.598,2015-02-01
"American processed cheese, per lb. (453.6 gm)",4.944,2015-01-01
"American processed cheese, per lb. (453.6 gm)",4.713,2014-12-01
"American processed cheese, per lb. (453.6 gm)",4.87,2014-11-01
"American processed cheese, per lb. (453.6 gm)",4.487,2014-10-01
"American processed cheese, per lb. (453.6 gm)",4.45,2014-09-01
"American processed cheese, per lb. (453.6 gm)",4.482,2014-08-01
"American processed cheese, per lb. (453.6 gm)",4.426,2014-07-01
"American processed cheese, per lb. (453.6 gm)",4.412,2014-06-01
"American processed cheese, per lb. (453.6 gm)",4.515,2014-05-01
"American processed cheese, per lb. (453.6 gm)",4.535,2014-04-01
"American processed cheese, per lb. (453.6 gm)",4.46,2014-03-01
"American processed cheese, per lb. (453.6 gm)",4.286,2014-02-01
"American processed cheese, per lb. (453.6 gm)",4.286,2014-01-01
"American processed cheese, per lb. (453.6 gm)",4.345,2013-12-01
"American processed cheese, per lb. (453.6 gm)",4.317,2013-11-01
"American processed cheese, per lb. (453.6 gm)",4.088,2013-10-01
"American processed cheese, per lb. (453.6 gm)",4.137,2013-09-01
"American processed cheese, per lb. (453.6 gm)",4.135,2013-08-01
"American processed cheese, per lb. (453.6 gm)",4.092,2013-07-01
"American processed cheese, per lb. (453.6 gm)",4.085,2013-06-01
"American processed cheese, per lb. (453.6 gm)",4.065,2013-05-01
"American processed cheese, per lb. (453.6 gm)",4.131,2013-04-01
"American processed cheese, per lb. (453.6 gm)",4.207,2013-03-01
"American processed cheese, per lb. (453.6 gm)",4.238,2013-02-01
"American processed cheese, per lb. (453.6 gm)",4.258,2013-01-01
"American processed cheese, per lb. (453.6 gm)",4.237,2012-12-01
"American processed cheese, per lb. (453.6 gm)",4.188,2012-11-01
"American processed cheese, per lb. (453.6 gm)",4.093,2012-10-01
"American processed cheese, per lb. (453.6 gm)",4.127,2012-09-01
"American processed cheese, per lb. (453.6 gm)",4.085,2012-08-01
"American processed cheese, per lb. (453.6 gm)",4.052,2012-07-01
"American processed cheese, per lb. (453.6 gm)",4.03,2012-06-01
"American processed cheese, per lb. (453.6 gm)",4.218,2012-05-01
"American processed cheese, per lb. (453.6 gm)",4.252,2012-04-01
"American processed cheese, per lb. (453.6 gm)",4.316,2012-03-01
"American processed cheese, per lb. (453.6 gm)",4.262,2012-02-01
"American processed cheese, per lb. (453.6 gm)",4.396,2012-01-01
"American processed cheese, per lb. (453.6 gm)",4.303,2011-12-01
"American processed cheese, per lb. (453.6 gm)",4.367,2011-11-01
"American processed cheese, per lb. (453.6 gm)",4.36,2011-10-01
"American processed cheese, per lb. (453.6 gm)",4.281,2011-09-01
"American processed cheese, per lb. (453.6 gm)",4.204,2011-08-01
"American processed cheese, per lb. (453.6 gm)",4.093,2011-07-01
"American processed cheese, per lb. (453.6 gm)",3.922,2011-06-01
"American processed cheese, per lb. (453.6 gm)",4.052,2011-05-01
"American processed cheese, per lb. (453.6 gm)",3.891,2011-04-01
"American processed cheese, per lb. (453.6 gm)",3.828,2011-03-01
"American processed cheese, per lb. (453.6 gm)",3.734,2011-02-01
"American processed cheese, per lb. (453.6 gm)",3.758,2011-01-01
"American processed cheese, per lb. (453.6 gm)",3.797,2010-12-01
"American processed cheese, per lb. (453.6 gm)",3.836,2010-11-01
"American processed cheese, per lb. (453.6 gm)",4.004,2010-10-01
"American processed cheese, per lb. (453.6 gm)",3.864,2010-09-01
"American processed cheese, per lb. (453.6 gm)",3.811,2010-08-01
"American processed cheese, per lb. (453.6 gm)",3.956,2010-07-01
"American processed cheese, per lb. (453.6 gm)",4.074,2010-06-01
"American processed cheese, per lb. (453.6 gm)",3.912,2010-05-01
"American processed cheese, per lb. (453.6 gm)",3.939,2010-04-01
"American processed cheese, per lb. (453.6 gm)",3.914,2010-03-01
"American processed cheese, per lb. (453.6 gm)",3.943,2010-02-01
"American processed cheese, per lb. (453.6 gm)",3.875,2010-01-01
"American processed cheese, per lb. (453.6 gm)",3.858,2009-12-01
"American processed cheese, per lb. (453.6 gm)",3.838,2009-11-01
"American processed cheese, per lb. (453.6 gm)",3.881,2009-10-01
"American processed cheese, per lb. (453.6 gm)",3.82,2009-09-01
"American processed cheese, per lb. (453.6 gm)",3.902,2009-08-01
"American processed cheese, per lb. (453.6 gm)",3.881,2009-07-01
"American processed cheese, per lb. (453.6 gm)",3.9,2009-06-01
"American processed cheese, per lb. (453.6 gm)",3.92,2009-05-01
"American processed cheese, per lb. (453.6 gm)",3.776,2009-04-01
"American processed cheese, per lb. (453.6 gm)",3.885,2009-03-01
"American processed cheese, per lb. (453.6 gm)",4.049,2009-02-01
"American processed cheese, per lb. (453.6 gm)",4.124,2009-01-01
"American processed cheese, per lb. (453.6 gm)",4.141,2008-12-01
"American processed cheese, per lb. (453.6 gm)",4.08,2008-11-01
"American processed cheese, per lb. (453.6 gm)",4.021,2008-10-01
"American processed cheese, per lb. (453.6 gm)",4.089,2008-09-01
"American processed cheese, per lb. (453.6 gm)",4.188,2008-08-01
